text_string,formatted_address,location_type,occurs_100k
thuringia,"Thuringia, Germany",administrative_area_level_1,0.00693
woodvale,"Woodvale Elementary School, 100 Leon Dr, Lafayette, LA 70503, USA",school,0.00693
carlton gardens,"Carlton Gardens, 1-111 Carlton St, Carlton VIC 3053, Australia",park,0.00693
oberland,"Oberland Capital Management LLC, 1700 Broadway, New York, NY 10019, USA",finance,0.00692
colville,"Colville, WA 99114, USA",locality,0.00692
tarentum,"Tarentum, PA, USA",locality,0.00692
hillsborough,"Sunnymead Elementary School, 55 Sunnymeade Rd, Hillsborough Township, NJ 08844, USA",school,0.00691
canea,"Chania, Greece",locality,0.00691
lady flora,"Servizi Ambientali Srl - Lady Flora, 32 Loc. S. Egidio, Montecassiano, MC 62010, 62010 Sant'Egidio MC, Italy",point_of_interest,0.00691
whistler,"Whistler, BC V0N, Canada",locality,0.0069
ursula,"Ursula of Switzerland, 31 Mohawk Ave, Waterford, NY 12188, USA",store,0.0069
tarsus,"Tarsus, Tarsus/Mersin, Turkey",locality,0.00689
thermopylae,"Thermopylae Sciences + Technology, 1555 Wilson Blvd #701, Arlington, VA 22209, USA",point_of_interest,0.00689
lovelands,"Loveland Ski Area, I-70, Georgetown, CO 80444, USA",store,0.00688
st jago de cuba,"St. Jago High School, 33 Monk St, Spanish Town, Jamaica",school,0.00688
hanau,"Hanau, Germany",locality,0.00687
golden gate,"Golden Gate Bridge, Golden Gate Bridge, San Francisco, CA, USA",point_of_interest,0.00686
pyrenean mountains,"Pyrenees Multisport, 19 Rue Marc-Eugene de Goulard, 31510 Luscan, France",point_of_interest,0.00686
yesso,"Christopher A. Yesso, DC, 2301 Far Hills Ave, Dayton, OH 45419, USA",health,0.00686
elford,"Elford Inc., 1220 Dublin Rd, Columbus, OH 43215, USA",general_contractor,0.00686
luanda,"Luanda, Angola",locality,0.00686
etiolles,"Étiolles, France",locality,0.00685
isle of pines,"Isle of Pines, New Caledonia",natural_feature,0.00685
west highlands,"West Highlands, Atlanta, GA 30318, USA",neighborhood,0.00685
king road,"King Rd, Morrowville, KS 66958, USA",route,0.00685
trianon,"Trianon Coffee, 3201 Bee Cave Rd #163, Austin, TX 78746, USA",store,0.00685
laurana,"Laurana Gatti, LPC, 969 Greentree Rd, Pittsburgh, PA 15220, USA",doctor,0.00685
trebizond,"Trabzon, Trabzon Merkez/Trabzon, Turkey",locality,0.00684
brown mountain,"Brown Mountain, Quaker Gap, NC 27043, USA",natural_feature,0.00684
san sebastian,"San Sebastián, Gipuzkoa, Spain",locality,0.00684
priory,"The Priory Hotel, 614 Pressley St, Pittsburgh, PA 15212, USA",lodging,0.00684
fairservice,"Fair Service Heating and Air Conditioning, 11 Oakfield Pl, Winnipeg, MB R3R 2Z6, Canada",general_contractor,0.00684
buona,"Buona, 305 E Army Trail Rd, Glendale Heights, IL 60139, USA",restaurant,0.00683
san giovanni,"San Giovanni Ristorante, 31931 Dove Canyon Dr # A, Trabuco Canyon, CA 92679, USA",restaurant,0.00683
melpomene,"Castle Roofing Inc, 2732 N Melpomene Way, Tucson, AZ 85749, USA",roofing_contractor,0.00683
fusina,"Fusina, Venezia, Italy",neighborhood,0.00683
medellin,"Medellin, Antioquia, Colombia",administrative_area_level_2,0.00682
froissart,"Acne Studios Rue Froissart, 3 Rue Froissart, 75003 Paris, France",clothing_store,0.00682
parisienne,"La Parisienne Bistro and Cafe, 200 S 10th St, Richmond, VA 23219, USA",restaurant,0.00682
mount orgueil,"Mont Orgueil Castle, JE3 6ET, Jersey",point_of_interest,0.00682
caonabo,"Caonabo, San Juan de la Maguana, Dominican Republic",route,0.00682
turkheim,"Turckheim, France",locality,0.00681
pa ris,"Paris, France",locality,0.00681
charlotte street,"Charlotte St, Kansas City, MO, USA",route,0.00681
bridge street,"Bridge Street Town Centre, 365 The Bridge St #106, Huntsville, AL 35806, USA",shopping_mall,0.0068
cape clear,"Cape Clear Island, Ireland",natural_feature,0.0068
idria,"Idria, CA 95043, USA",locality,0.00679
ultima thule,"Ultima Thule Salon, 37 Saugatuck Ave, Westport, CT 06880, USA",beauty_salon,0.00679
marringhurst,"Marringhurst Heritage House, Hwy 3, Pilot Mound, MB R0G 1P0, Canada",point_of_interest,0.00679
chalon,"Chalon-sur-Saône, France",locality,0.00678
metastasio,"Teatro Metastasio, Via Benedetto Cairoli, 59, 59100 Prato PO, Italy",store,0.00677
pasieka,"Pasieka, Poland",locality,0.00677
phcebe,"Phoebe, Juneau, AK, USA",natural_feature,0.00676
valle crucis,"Valle Crucis, NC 28679, USA",locality,0.00676
park street,"Park St, Okeechobee, FL, USA",route,0.00675
villany,"Villány, Hungary",locality,0.00675
cape cod,"Cape Cod, Massachusetts, USA",natural_feature,0.00675
dand,"Dr. Hemant P. Dand, MD, 4500 S Lancaster Rd, Dallas, TX 75216, USA",doctor,0.00674
port philip,"Port Phillip, Victoria, Australia",natural_feature,0.00672
hazeldean,"Pick 'N Pay - Hazeldean Square, Tyger Valley, 0084, South Africa",grocery_or_supermarket,0.00672
baltic sea,Baltic Sea,natural_feature,0.00672
dovor,"Dover, DE, USA",locality,0.00672
ennis,"Ennis, TX, USA",locality,0.00671
fort st george,"Fort St George, Rajaji Salai, Fort St George, Fort St George, Chennai, Tamil Nadu 600009, India",point_of_interest,0.00671
lyons,"Lyons Town Hall, 432 5th Ave, Lyons, CO 80540, USA",local_government_office,0.0067
galignani,"Librairie Galignani, 224 Rue de Rivoli, 75001 Paris, France",book_store,0.0067
george street,"George St, New Brunswick, NJ, USA",route,0.0067
eldorado,"El Dorado Furniture - Miller Outlet, 13714 SW 56th St, Miami, FL 33175, USA",furniture_store,0.00669
wattses,"Rolex, 360 N Rodeo Dr, Beverly Hills, CA 90210, USA",store,0.00669
ashton park,"Ashton Park, Ashton Dr, Sacramento, CA 95864, USA",park,0.00669
damas,"Damas Restaurant, 1201 Avenue Van Horne, Outremont, QC H2V 1K4, Canada",bar,0.00669
m p ,"MP Biomedicals, 29525 Fountain Pkwy, Solon, OH 44139, USA",point_of_interest,0.00667
schuylkill,"Schuylkill River, Philadelphia, PA, USA",natural_feature,0.00667
louisville,"Louisville, KY, USA",locality,0.00666
develin,"Valley Green Family Medicine: Develin Edward MD, 1790 Old Trail Rd # A, Goldsboro, PA 17319, USA",doctor,0.00666
porretta,"Porretta Terme BO, Italy",locality,0.00666
elvas,"Elvas, Portugal",locality,0.00665
rowland,"Rowland High School, 2000 Otterbein Ave, Rowland Heights, CA 91748, USA",school,0.00665
dugazon,"Le Pro Du Gazon Enr, 2122 Rue Principale, Salaberry-de-Valleyfield, QC J7X, Canada",point_of_interest,0.00665
placida,"Placida, FL 33946, USA",locality,0.00664
miraflores,"Miraflores, Peru",locality,0.00664
ionian islands,"Ionian Islands, Greece",natural_feature,0.00663
mannheim,"Mannheim, Germany",locality,0.00663
majorca,"Majorca, Spain",natural_feature,0.00663
actium,"Aktion, Anaktorio 300 02, Greece",natural_feature,0.00663
godesberg,"Bad Godesberg, Bonn, Germany",sublocality_level_1,0.00663
grand turk,"Grand Turk, TKCA 1ZZ, Turks and Caicos Islands",natural_feature,0.00662
llano,"Llano, TX 78643, USA",locality,0.00662
murray,"Murray, KY, USA",locality,0.00661
montalembert,"Hotel Montalembert Paris, 3 Rue Montalembert, 75007 Paris, France",restaurant,0.0066
mass,"Massachusetts, USA",administrative_area_level_1,0.0066
bosworth,"The Bosworth Company-Midland, 2205 W Industrial Ave, Midland, TX 79701, USA",electrician,0.00659
park place,"Park Place Porsche, 6113 Lemmon Ave, Dallas, TX 75209, USA",car_dealer,0.00659
dorville,"Dorville & Kundu Associates: Dorville Fabio L MD, 5325 Northgate Dr # 201, Bethlehem, PA 18017, USA",doctor,0.00658
balcony house,"Balcony House Bed & Breakfast, 1006 Court St, Imperial, NE 69033, USA",lodging,0.00658
manlius,"Manlius, NY, USA",administrative_area_level_3,0.00657
cranbrook,"Cranbrook Academy of Art, 39221 Woodward Ave, Bloomfield Hills, MI 48303, USA",point_of_interest,0.00657
rariton,"Raritan, NJ, USA",locality,0.00656
nuremburg,"Nuremberg, Germany",locality,0.00655
boulogne sur mer,"Boulogne-sur-Mer, France",locality,0.00655
mount kennedy,"Mount Kennedy, Yukon, Unorganized, YT Y0B, Canada",natural_feature,0.00654
necker,"Necker Island, Hawaii, USA",natural_feature,0.00654
woodend,"Woodend Sanctuary, 8940 Jones Mill Rd, Chevy Chase, MD 20815, USA",park,0.00654
mount sion,"Mount Zion, Jerusalem",natural_feature,0.00653
tyana,"Tiana, Côte d'Ivoire",natural_feature,0.00653
barataria,"Barataria, LA, USA",locality,0.00653
belmont castle,"Belhurst Castle, 4069 W Lake Rd, Geneva, NY 14456, USA",lodging,0.00653
firouzabad,"Firozabad, Uttar Pradesh 283203, India",locality,0.00653
bagnio,"Karlou Maria ""IL Bagnio"", Patron Klaous 92, Patra 263 34, Greece",point_of_interest,0.00652
walde,"Dr. Kevin C. Walde, DDS, 1507 Heritage Hills Dr, Washington, MO 63090, USA",doctor,0.00652
chaudiere,"Chaudière Falls, Ottawa, ON, Canada",natural_feature,0.00652
strait,"Straits Restaurant, 800 Sorella Ct #940, Houston, TX 77024, USA",bar,0.00652
bellano,"23822 Bellano LC, Italy",locality,0.00651
pemba,"Pemba Island, Tanzania",natural_feature,0.0065
gaika,"Gajki, Poland",locality,0.0065
arundell,"Minor Haight & Arundell PC: Haight Jr Ehrick K, 1000 William Hilton Pkwy, Hilton Head Island, SC 29928, USA",lawyer,0.00649
parium,"Kemer, Kemer/Biga/Çanakkale, Turkey",locality,0.00649
cambden,"Camden, NJ, USA",locality,0.00649
denia,"Dénia, Alicante, Spain",administrative_area_level_4,0.00649
bolingbrook,"Bolingbrook, IL, USA",locality,0.00648
durnford,"Spokane Digestive Disease Center: Durnford III Robert K MD, 105 W 8th Ave #6010, Spokane, WA 99204, USA",doctor,0.00648
black forest,"Black Forest, 79674 Todtnau, Germany",natural_feature,0.00648
beech grove,"Beech Grove, IN, USA",locality,0.00647
lackington,"Lackington Mary, 1400 Foothill Dr, Salt Lake City, UT 84108, USA",dentist,0.00647
st malo,"St-Malo, France",locality,0.00646
tremaine,"Tremaine Dance Conventions, 5308 Vineland Ave, North Hollywood, CA 91601, USA",point_of_interest,0.00645
lida,"Lida, Belarus",locality,0.00645
hindoostan,"Hindoostan Mills Limited, Sir Vithaldas Chamber, 3rd Floor, 16, Mumbai Samachar Marg, Hadevi, Mumbai Samachar Marg, Kala Ghoda, Fort, Mumbai, Maharashtra 400001, India",point_of_interest,0.00645
otricoli,"05030 Otricoli TR, Italy",locality,0.00644
evadne,"Smith-Little Evadne Atla, 604 Salisbury St, Wadesboro, NC 28170, USA",lawyer,0.00644
rue de richelieu,"Rue de Richelieu, Paris, France",route,0.00643
hun,"The Hun School of Princeton, 176 Edgerstoune Rd, Princeton, NJ 08540, USA",school,0.00643
glendalough,"Glendalough, Co. Wicklow, Ireland",locality,0.00643
partridge,"The Mall at Partridge Creek, 17420 Hall Rd, Charter Twp of Clinton, MI 48038, USA",shoe_store,0.00642
duero,"47130 Urb. Ribera de Duero, Valladolid, Spain",locality,0.00641
rosabelle,"Rosabelle, 22400, France",colloquial_area,0.00641
rasselas,"Rasselas Jazz Club, 1534 Fillmore St, San Francisco, CA 94115, USA",night_club,0.00641
samogitia,"Samogitia Merchant, Nemuno g. 50, Kiduliai 71400, Lithuania",point_of_interest,0.0064
larney,"Gump Larney R, 4545 42nd St NW #304, Washington, DC 20016, USA",health,0.0064
anschar,"Anschar Diamonds Inc, 12900 Preston Rd, Dallas, TX 75230, USA",jewelry_store,0.00639
taunus,"Taunus, 61479 Glashütten, Germany",natural_feature,0.00639
de montaigne,"Château de Montaigne, Château de Montaigne, 24230 Saint-Michel-de-Montaigne, France",food,0.00638
black castle,"The Black Castle, 885 W Manchester Ave, Los Angeles, CA 90044, USA",point_of_interest,0.00638
gethsemane,"Gethsemane, Jerusalem",point_of_interest,0.00638
great desert,"Great Desert, Rennert, NC 28384, USA",natural_feature,0.00638
schonwaldt,"Nature Coast Urology LLC: Schonwald Harvey MD, 10441 Quality Dr #205, Spring Hill, FL 34609, USA",doctor,0.00638
walton,"Walton High School, 1590 Bill Murdock Rd, Marietta, GA 30062, USA",school,0.00638
ashby,"Ashby, MN 56309, USA",locality,0.00638
labrador,"Labrador Mountain, 6935 NY-91, Truxton, NY 13158, USA",point_of_interest,0.00638
valan,"Michael Valan, MD: Psychiatrist, Sutter Pacific Medical Foundation, 2340 Clay St, San Francisco, CA 94115, USA",doctor,0.00638
denham,"Denham Resources, 1540 E Shaw Ave Suite 112, Fresno, CA 93710, USA",point_of_interest,0.00637
rochecliffe,"Rockcliffe Apartment Homes, 2389 S Southeast Blvd, Spokane, WA 99203, USA",real_estate_agency,0.00637
treviso,"Treviso TV, Italy",locality,0.00637
leipsig,"Leipzig, Germany",locality,0.00637
aumerle,"Aumerle Autodistribution, 21 Route de Paris, 77340 Pontault-Combault, France",store,0.00637
rue rivoli,"Rue de Rivoli, Paris, France",route,0.00637
coserow,"Koserow, Germany",locality,0.00636
bocchetta,"Bocchetta Plush Toys, u2/12 Ern Harley Dr, Burleigh Heads QLD 4220, Australia",store,0.00636
mexitli,"MEXITLI, Esq, Campo Cobo, Campo Chilapilla, Santiago Ahuizotla, Azcapotzalco, 02750 Ciudad de México, D.F., Mexico",school,0.00636
monteith,"Monteith's BestOne Tire of Syracuse, 817 S Huntington St, Syracuse, IN 46567, USA",store,0.00636
spellman,"Spelman College, 350 Spelman Ln SW, Atlanta, GA 30314, USA",point_of_interest,0.00636
xeres,"Xerxes Corporation, 2001 Proform Rd, Seguin, TX 78155, USA",point_of_interest,0.00636
avon street,"Avon St, La Crosse, WI 54603, USA",route,0.00635
new holland,"New York, NY, USA",locality,0.00635
carpathian,"Carpathian Mountains, Romania",natural_feature,0.00635
puritan,"Puritan's Pride Inc, 2 Nutrition Plaza Dr, Carbondale, IL 62902, USA",food,0.00635
orient,Far East,colloquial_area,0.00635
porto rico,Puerto Rico,country,0.00635
haverstraw,"Haverstraw, NY, USA",locality,0.00634
skanor,"Skanör, Sweden",locality,0.00634
port louis,"Port Louis, Mauritius",locality,0.00634
kirkland,"Kirkland, WA, USA",locality,0.00634
staveren,"Kiaser Permanente: Staveren Anne MD, 1515 N Vermont Ave # 5, Los Angeles, CA 90027, USA",doctor,0.00634
anty,"Anthony Hall, 1265 Lincoln Dr, Carbondale, IL 62901, USA",premise,0.00634
aix la chapelle,"Aachen, Germany",locality,0.00634
tahiti,"Tahiti, French Polynesia",natural_feature,0.00633
guadalaxara,"Guadalajara, Guadalajara, Spain",administrative_area_level_4,0.00632
glenarden,"Glenarden, MD, USA",locality,0.00632
orontes,"Orontes River, Syria",natural_feature,0.00631
hermenegild,"Weingut Hermenegild Mang, Landstraße 38, 3610 Weißenkirchen in der Wachau, Austria",food,0.00631
maud,"The Maud, Nunavut, Canada",point_of_interest,0.00631
brock street,"Brock St, Houston, TX, USA",route,0.00631
elba,"Elba, Italy",natural_feature,0.00629
sybaris,"Sybaris, 7500 W Lincoln Hwy, Frankfort, IL 60423, USA",lodging,0.00629
bagnara,"Bagnara Calabra RC, Italy",locality,0.00629
granson,"Grandson, Switzerland",locality,0.00628
brook green,"Brookgreen Gardens, 1931 Brookgreen Garden Dr, Murrells Inlet, SC 29576, USA",park,0.00628
golden cross,"Golden Cross Academic Clinic, 122 W Colorado Blvd, Dallas, TX 75208, USA",hospital,0.00628
maria,"Maria Maria, 710 Camino Ramon, Danville, CA 94526, USA",restaurant,0.00628
tirconnel,"Tirconnell Charters, Rosbeg Cottage, Portnoo, Co. Donegal, Ireland",point_of_interest,0.00627
livonia,"Livonia, MI, USA",locality,0.00627
calandrino,"Calandrino Law Firm, 214 South Park Avenue, Winter Park, FL 32789, USA",lawyer,0.00627
quito,"Quito, Ecuador",locality,0.00627
churchill,"Churchill, 198 Church St, San Francisco, CA 94114, USA",bar,0.00626
fontrailles,"Fontrailles, France",locality,0.00626
fanar,"FANAR Qatar Islamic Cultural Center, Abdullah Bin Jassim St, Doha, Qatar",point_of_interest,0.00625
beatrice,"Beatrice, NE 68310, USA",locality,0.00625
stanislaus,"CSU Stanislaus, 1 University Cir, Turlock, CA 95382, USA",university,0.00625
western highlands,"Western Highlands Province, Papua New Guinea",administrative_area_level_1,0.00625
samarcand,"Samarkand, Uzbekistan",locality,0.00625
ulysses,"Ulysses A Folk House, 95 Pearl St, New York, NY 10004, USA",bar,0.00624
clarens,"Clarens, South Africa",locality,0.00624
maracaibo,"Maracaibo, Venezuela",locality,0.00624
tyrnau,"Tyrnau, Austria",locality,0.00623
ossory,"Ossory Youth, Desert Hall, Lower New St, Kilkenny, Ireland",point_of_interest,0.00623
piadena,"26034 Piadena CR, Italy",locality,0.00621
tavira,"Tavira, Portugal",locality,0.00621
clanwilliam,"Clanwilliam, 8135, South Africa",locality,0.00621
woodlee,"Woodlee, Staunton, VA 24401, USA",neighborhood,0.00621
matanzas,"Matanzas 40100, Cuba",locality,0.00621
messala,"MESSALA GASTROBAR, Calle Albareda, 22, 41001 Sevilla, Sevilla, Spain",restaurant,0.00621
gaston,"Gaston, SC 29053, USA",locality,0.0062
martinmas,"Martin Mas, 1390 Brickell Ave #104, Miami, FL 33131, USA",real_estate_agency,0.0062
lisboa,"Lisbon, Portugal",locality,0.0062
kyrle,"Kyrles Seafood & Steak House, 5569 LA-114, Mansura, LA 71350, USA",restaurant,0.00619
ventnor,"Ventnor City, NJ, USA",locality,0.00619
lady jersey,"Our Lady of Czestochowa Church, 120 Sussex St, Jersey City, NJ 07302, USA",church,0.00618
champaigne,"RM Champagne Salon, 116 N Green St, Chicago, IL 60607, USA",beauty_salon,0.00617
acropolis,"Acropolis of Athens, Athens 105 58, Greece",point_of_interest,0.00617
marignan,"Hôtel Marignan, 13 Rue du Sommerard, 75005 Paris, France",lodging,0.00617
duke of york,"Duke of York Island, Papua New Guinea",natural_feature,0.00617
pall mail,"Pall Mall Post Office, Pall Mall, TN 38577, USA",post_office,0.00615
beaumont park,"Beautiful Mountain Skate Park, 999 Laurel Ave, Beaumont, TX 77701, USA",point_of_interest,0.00615
mogul,"The Mogul Restaurant, 1528 Tavern Rd, Mammoth Lakes, CA 93546, USA",bar,0.00614
ferney,"Ferney-Voltaire, France",locality,0.00614
durrenstein,"Dürrenstein, 39030 Prags, Province of Bolzano - South Tyrol, Italy",natural_feature,0.00613
sylvan park,"Sylvan Park, Nashville, TN, USA",neighborhood,0.00613
oakley,"Oakley, 260 N GARDEN, Bloomington, MN 55425, USA",shoe_store,0.00613
spice islands,"Maluku Islands, Indonesia",colloquial_area,0.00613
jungfrau,"Jungfrau, 3984 Lauterbrunnen, Switzerland",natural_feature,0.00613
hubertsberg,"Hubertusberg, 06869 Coswig (Anhalt), Germany",route,0.00613
holloway,"Holloway Sportswear, 2633 Campbell Rd, Sidney, OH 45365, USA",point_of_interest,0.00612
bellamont,"Storm Resources Ltd, 640 5 Ave SW #200, Calgary, AB T2P 3G4, Canada",point_of_interest,0.00611
caesar,"Northwestern University, 633 Clark St, Evanston, IL 60208, USA",university,0.00611
mount olivet,"Mount Olivet Church, 5025 Knox Ave S, Minneapolis, MN 55419, USA",church,0.00611
nordlingen,"Nördlingen, Germany",locality,0.00611
anneville,"Annville, PA, USA",locality,0.00611
la scala,"La Scala Restaurant, 4199 W Dublin Granville Rd, Dublin, OH 43017, USA",bar,0.00611
cordillera,"Cordillera, Edwards, CO 81632, USA",neighborhood,0.0061
himalaya,"Himalayas, 33800, Nepal",natural_feature,0.00609
najara,"Dr. Julia E. Najara, MD, 2089 3rd Ave, New York, NY 10029, USA",doctor,0.00609
irun,"Irun, Gipuzkoa, Spain",administrative_area_level_4,0.00608
cigales,"La Cigale Brodeuse, 6610 Boulevard des Galeries d'Anjou, Montréal, QC H1M, Canada",store,0.00608
preville,"Préville, Saint-Lambert, QC, Canada",neighborhood,0.00607
meillerie,"Meillerie, France",locality,0.00607
guadalquivir,"Guadalquivir, Spain",natural_feature,0.00607
busaco,"Medina Serviced Apartments North Ryde, 2-12 Busaco Rd, North Ryde NSW 2113, Australia",lodging,0.00607
