text_string,occurs_100k
broadlands,0.0242
spring gardens,0.02414
cromer,0.02411
strindberg,0.0241
pacific ocean,0.0241
darlington,0.02408
gondar,0.02405
south hill,0.02405
broad street,0.024
franka,0.02398
mir,0.02396
west hill,0.02395
bunyoro,0.02395
jaffa,0.02394
kew gardens,0.02393
primrose hill,0.0239
merkland,0.02387
tennessee,0.02386
valetta,0.02385
roumania,0.02383
dinant,0.02381
saracens,0.02379
black islands,0.02378
vincennes,0.02376
peckham,0.02375
houston,0.02374
jerom,0.02373
castlemaine,0.0237
wimpole street,0.02369
tigris,0.02366
shaftesbury avenue,0.02362
scandinavia,0.02359
darien,0.02355
euston,0.02352
lixouri,0.0235
stuttgart,0.02349
zaidee,0.02349
warwick,0.02349
st pancras,0.02346
korea,0.02343
south seas,0.02342
zaire,0.02338
merton,0.02336
kentish town,0.02335
mansfield park,0.0233
urbana champaign,0.02326
ca,0.02324
edgware road,0.02322
glendower,0.0232
lindau,0.02317
syrlin,0.02316
darfur,0.02313
hatton,0.02313
libya,0.02313
west lynne,0.02311
wiesbaden,0.02305
lotte,0.02297
newark,0.02296
hartfield,0.02293
brindisi,0.02293
rialto,0.0229
waynflete,0.02289
longinus,0.02288
central america,0.02287
hawaii,0.02284
chiswick,0.02282
new mexico,0.02279
brunswick square,0.02276
westbury,0.02275
saragossa,0.02274
tula,0.02274
norfolk island,0.02271
patagonia,0.02262
mystic,0.02259
eastern europe,0.02257
canaan,0.02251
anglesey,0.0225
golconda,0.0225
colour,0.02248
new caledonia,0.02245
british isles,0.02243
white hall,0.02242
lymington,0.02241
meuse,0.02239
norland,0.02238
maryland,0.02233
hatton garden,0.02233
guadeloupe,0.02231
cherbourg,0.02229
st ouen,0.02222
egremont,0.02216
highwood,0.02211
downham hall,0.02211
urdu,0.0221
suffolk printed,0.02209
zatec,0.02207
freetown,0.02206
cardington,0.02204
piraeus,0.02203
kut,0.02201
ellerslie,0.02199
oakham,0.02198
teneriffe,0.02197
camelot,0.02195
turk,0.0219
alaska,0.0219
voronezh,0.02186
duca,0.02185
hawkesbury,0.02185
langham,0.02183
havana,0.0218
westmoreland,0.0218
presburg,0.02176
compiegne,0.02169
whitby,0.02168
carlsbad,0.02163
dinglewood,0.02163
utah,0.02161
southport,0.0216
penshurst,0.02159
syracuse,0.02158
hinduism,0.02158
highlands,0.02155
derwent,0.02155
correggio,0.02152
trouville,0.02151
atlanta,0.02148
new america,0.02148
hove,0.02147
trafford,0.02145
sloane square,0.02144
orient,0.02144
tarsus,0.02138
carlton,0.02138
maui,0.02136
holyrood,0.02134
sumatra,0.02134
lytton,0.02133
shetland,0.02131
city hall,0.02129
lilias,0.02128
bangalore,0.02128
oran,0.02127
orpington,0.02125
woodston,0.02125
ippolita,0.02122
earlham,0.02118
atlantic ocean,0.02117
antrim,0.02116
baden,0.02111
columbia,0.02109
ashfield,0.02108
marylebone,0.021
tudor,0.021
atalanta,0.02098
kandahar,0.02097
dulwich,0.02097
norlaw,0.02096
dayon,0.02093
bali,0.02093
otranto,0.02092
krakow,0.02091
midlandshire,0.0209
westwood,0.02089
bodmin,0.02086
santa croce,0.02085
albemarle street,0.02085
penwyn,0.02084
grove,0.02083
chinatown,0.02081
jutland,0.02076
louvain,0.02074
kabaka,0.02073
new delhi,0.0207
sparta,0.02068
tasmania,0.02065
pekin,0.02064
richmond park,0.02063
walford,0.0206
arragon,0.0206
valentia,0.02059
beldia,0.02057
cheapside,0.02057
samarkand,0.02056
malaysia,0.02055
blanche,0.02055
honfleur,0.02054
weston,0.02054
mainz,0.02053
transylvania,0.02047
pietro,0.02045
seraphina,0.02044
honiton,0.02043
riversdale,0.02042
helsinki,0.02042
fitzwilliam,0.0204
westminster hall,0.0204
karachi,0.02038
courcelles,0.02037
missouri,0.02034
glenfern,0.02031
udina,0.02029
bangor,0.02028
garden of eden,0.02027
vannes,0.02027
san pietro,0.02027
leghorn,0.02026
fiordelisa,0.02022
moulmein,0.02022
mombasa,0.02022
river house,0.02022
st george s hall,0.02021
bulstrode,0.0202
holy city,0.02017
southend,0.02016
santa lucia,0.02014
hall,0.0201
varinka,0.02005
minden,0.02004
worthing,0.02004
u s a ,0.02002
faulconbridge,0.02
cote,0.01999
cambray,0.01998
cartagena,0.01996
westmorland,0.01995
soweto,0.01993
rhode island,0.0199
carignano,0.01989
medway,0.01989
lesotho,0.01987
annandale,0.01987
prince s gate,0.01981
oak hill,0.01981
random house australia,0.0198
devonport,0.01979
castle hill,0.01978
hampstead heath,0.01978
alton,0.01975
wilton,0.01975
moselle,0.01974
chad,0.01973
fiji,0.01972
arden hall,0.01969
notting hill gate,0.01967
westminster abbey,0.01967
isfahan,0.01966
parktown,0.01965
edmonton,0.01962
george street,0.01961
navestock,0.0196
angouleme,0.0196
paulo,0.01959
senlis,0.01957
rue de rivoli,0.01956
clifton,0.01949
milby,0.01947
avhich,0.01946
wendover,0.01941
nepal,0.0194
botanical gardens,0.01939
la scala,0.01937
cambridgeshire,0.01936
thrace,0.01936
sioux,0.01936
tennyson,0.01933
massena,0.01931
lilliesleaf,0.01931
suriname,0.01928
eastcourt,0.01926
thornfield hall,0.01924
belzoni,0.01922
enderby,0.0192
walreddon,0.0192
leinster,0.01919
creek,0.01914
samoa,0.01908
mitchelhurst,0.01907
dunedin,0.01903
guatemala,0.01902
fitzroy square,0.01901
calantha,0.019
montoni,0.019
st john s wood,0.019
acropolis,0.01898
hermia,0.01897
garonne,0.01891
basingstoke,0.01891
mother earth,0.01889
greenham,0.01888
shoreditch,0.01888
downton,0.01888
soho square,0.01887
charles street,0.01886
westport,0.01885
waterloo place,0.01885
riyadh,0.01884
benin,0.01883
garrison town,0.01882
mahomet,0.01881
methwold,0.01879
hopedale,0.01879
bordighera,0.01875
earlston,0.01873
shannon,0.01872
liverpool street,0.01871
amboise,0.0187
deauville,0.0187
mosul,0.01866
catalonia,0.01865
assam,0.01865
saudi arabia,0.01865
st martin s lane,0.01864
chianti,0.01862
lovegrove,0.01862
oporto,0.01857
tiverton castle,0.01854
san joaquin,0.01852
balliol,0.0185
eusebius,0.0185
mozambique,0.01849
middlethorpe,0.01848
whitehills,0.01845
haddon hall,0.01844
lanfrey,0.01844
rio de janeiro,0.01843
euston road,0.01839
st denis,0.01839
pesth,0.01839
nova scotia,0.01838
san marco,0.01836
mongolia,0.01836
gombe,0.01833
watford,0.01832
harmondsworth,0.01831
rutherford,0.0183
belforest,0.01829
regent s park,0.01829
st asaph,0.01829
oyo,0.01829
thornfield,0.01828
kome,0.01826
althea,0.01825
lowndes square,0.01823
yei,0.01823
walderford,0.01823
ludgate hill,0.01819
kohat,0.01817
stirlingshire printed,0.01817
kuwait,0.01816
deloraine,0.01815
tyrrel street,0.01814
bethany,0.01812
carolina,0.01808
phoebe,0.01807
lwow,0.01806
bronx,0.01805
melville,0.01804
charlotte street,0.01803
buffalo,0.01799
antibes,0.01798
mycenae,0.01795
mich,0.01794
barnsley,0.01793
grafton,0.01791
modena,0.01791
talba,0.01787
patmos,0.01785
florence nightingale,0.01784
town,0.01784
acapulco,0.01783
viterbo,0.01782
hudson street,0.01782
purley,0.01782
