htid,author,title,year,authgender,period,diff
mdp.39015010486895,"Simenon, Georges,",Maigret has doubt; | $c: translated from the French by Lyn Moir.,1968,m,1951-2009,0.22431070005305176
mdp.39015033651012,"Dumitriu, Petru.",Family jewels.,1961,u,1951-2009,0.22433830453601977
mdp.39015003951053,"pseud. Motley, Mary,",Devils in waiting.,1959,f,1951-2009,0.22439502419505353
mdp.39015002777806,"Steinbeck, John,",To a God unknown.,1970,m,1951-2009,0.22443006028222356
mdp.39015037803387,"Beyala, Calixthe.",Your name shall be Tanga / | $c: Calixthe Beyala ; translated from the French by Marjolijn de Jager.,1996,u,1951-2009,0.22443006028222356
mdp.39015053541374,"Gibson, John Frederic.",File on Helen Morgan / | $c: John Gibson.,1968,m,1951-2009,0.2245149067101888
mdp.39015046482132,"Murray, Les A.,",Fredy Neptune / | $c: Les Murray.,1998,m,1951-2009,0.22454874994830976
mdp.39015066677835,"László, András,",Paco never fails. | $c: Translated from the French by Peter Mayne.,1960,u,1951-2009,0.2245783182510892
mdp.39015022748100,"Doss, Helen Grigsby.",The family nobody wanted.,1955,f,1951-2009,0.22462750664262876
mdp.39015002334954,"Christiansen, Reidar Thoralf,",Folktales of Norway. | $c: edited by Reidar Thorwald Christiansen. Translated by Pat Shaw Iversen.,1964,m,1951-2009,0.22462750664262876
uc1.$b251901,"Stern, Rhona.",The cactus land.,1964,f,1951-2009,0.22466677468629492
mdp.39015043787004,"Dowrick, Stephanie.",Tasting salt : | a novel / | $c: Stephanie Dowrick.,1997,f,1951-2009,0.2247674137443132
mdp.39015066049530,"(Jerome David), Salinger, J. D.",The catcher in the rye / | $c: J. D. Salinger.,1951,u,1951-2009,0.2247674137443132
uc1.31822027129691,"Dupeyrat, André,",Mitsinari; | twenty-one years among the Papuans. | $c: Translated from the French by Erik and Denyse de Mauny; with a pref. by Paul Claude,1954,u,1951-2009,0.2248231162927049
uc1.b5015166,"Leopold, Keith.",My brow is wet / | $c: by Keith Leopold.,1970,m,1951-2009,0.22501691474231733
mdp.39015000514086,"Mutwa, Credo Vusa'mazulu,",My people; | the incredible writings of Credo Vusa'mazulu Mutwa.,1971,u,1951-2009,0.22501691474231733
wu.89035702588,"Rugarli, Giampaolo,",The Crux / | $c: Giampaolo Rugarli ; translated from the Italian by N. S. Thompson.,1990,u,1951-2009,0.22501691474231733
mdp.39015014669694,"Wiechert, Ernst Emil,",The simple life. | $c: Translated from the German by Marie Heynemann.,1954,m,1951-2009,0.22501691474231733
uc1.32106018410123,"Byrd, Max.",California thriller / | $c: Max Byrd.,1981,m,1951-2009,0.22509226133665117
mdp.39015050674871,"Jones, Tristan,",Somewheres east of Suez / | $c: Tristan Jones.,1988,m,1951-2009,0.22510075109375915
uc1.$b361710,"Dumitriu, Petru.",Westward lies heaven; | $c: translated by Peter Wiles.,1966,u,1951-2009,0.22518980547537393
inu.30000055651669,"Nkhana, Miriam.",The money road / | $c: Miriam Nkhana.,1996,f,1951-2009,0.22520892703110373
mdp.39015064872602,"Hope, Christopher.",My mother's lovers / | $c: Christopher Hope.,2006,m,1951-2009,0.22520892703110373
mdp.39015029883454,"West, Morris,",The lovers / | $c: Morris West.,1993,m,1951-2009,0.22520892703110373
mdp.49015002350081,"Beyala, Calixthe.",Loukoum : | the 'little prince' of Belleville / | $c: Calixthe Beyala ; translated from the French by Marjolijn de Jager.,1995,u,1951-2009,0.22523280420691139
mdp.39015056678256,"Mitchell, Sharon.",Near perfect / | $c: Sharon Mitchell.,2002,f,1951-2009,0.22533019795033737
mdp.39015000549199,"Pohl, Frederik.",Digits and dastards | $c: [by] Frederick Pohl.,1968,m,1951-2009,0.2253612673593972
mdp.39015014862265,"Vansittart, Peter.",The story of teller: | a novel.,1968,m,1951-2009,0.22537923358289713
uc1.$b104086,"Lanham, Peter.",Blanket boy's moon / | $c: by Peter Lanham  ; based on an original story by A.S. Mopeli-Paulus.,1953,m,1951-2009,0.22539917773925922
uc1.b3834613,"Cusack, Dymphna.",Say no to death.,1951,u,1951-2009,0.22539917773925922
uc1.b2808856,"Benzoni, Juliette.",Catherine / | $c: Juliette Benzoni ; translated by Jocasta Goodwin.,1965,f,1951-2009,0.225421445486654
mdp.39015017888127,,The Image of women in contemporary Soviet fiction : | selected short stories from the USSR / | $c: edited and translated by Sigrid McLaughlin.,1989,u,1951-2009,0.22544646800692214
mdp.39015046835495,,"The Golden Lotus; | a translation, from the Chinese original, of the novel Chin Pʻing Mei, | $c: by Clement Egerton.",1972,u,1951-2009,0.22544646800692214
mdp.39015066740286,"Amis, Martin.",House of meetings / | $c: Martin Amis.,2006,m,1951-2009,0.2254850795363248
mdp.39015060659714,"Swarup, Vikas.",Q and A / | $c: Vikas Swarup.,2005,u,1951-2009,0.22553131803449833
uc1.$b785374,"Joseph, M. K.",The hole in the zero:,1967,u,1951-2009,0.22558769099802511
mdp.39015046835966,,"The Golden Lotus; | a translation, from the Chinese original, of the novel Chin Pʻing Mei, | $c: by Clement Egerton.",1972,u,1951-2009,0.22558769099802511
inu.30000114341906,"Swarthout, Glendon Fred.",The shootist / | $c: Glendon Swarthout.,1975,m,1951-2009,0.22558769099802511
uc1.31822010542447,"La Croix, Robert de",Mysteries of the Pacific / | $c: by Robert de La Croix. Translated from the French by James Cleugh,1957,m,1951-2009,0.2256239787599772
mdp.39015037043760,"Bright, Pamela.",A poor man's riches.,1966,f,1951-2009,0.22565014675852801
mdp.39015009341259,"Hanley, Gerald.",Noble descents : | a novel / | $c: by Gerald Hanley.,1982,m,1951-2009,0.22567411768658652
uc1.32106016638337,"Hansson, Carola",Steinhof / | $c: Carola Hansson ; translated by Irene Scobbie,2002,f,1951-2009,0.2257479088943639
uc1.32106015457804,"Haverty, Anne",One day as a tiger / | $c: Anne Haverty,1997,f,1951-2009,0.22577449049989318
mdp.39015029893750,,The quality of light : | modern Italian short stories / | $c: edited by Ann and Michael Caesar.,1993,u,1951-2009,0.22579138810043375
mdp.39015031238739,"Handl, Irene.",The Gold Tip Pfitzer: | a novel.,1973,f,1951-2009,0.22581819679359938
mdp.39015008883988,"Hill, Herbert,","Black voices; | new writing by American Negroes. | $c: Selected and edited, with an introduction and biographical notes, by Herbert Hill.",1964,m,1951-2009,0.22586725487837156
uc1.32106013752057,"Hand, Elizabeth",Glimmering / | $c: Elizabeth Hand,1997,f,1951-2009,0.22603317490491892
uc1.$b322889,"Abrahams, Peter,",Mine boy / | $c: by Peter Abrahams.,1954,m,1951-2009,0.22603317490491892
uc1.b4975714,,Men on men : | best new gay fiction / | $c: edited and with an introduction by George Stambolian,1986,u,1951-2009,0.22603317490491892
wu.89012679007,"Bemmann, Hans.",The stone and the flute / | $c: Hans Bemmann ; translated from German by Anthea Bell.,1986,m,1951-2009,0.22603317490491892
uc1.32106005864431,"Fitzgerald, F. Scott (Francis Scott),",The Bodley Head Scott Fitzgerald / | $n: Scott Fitzgerald with an introd. by J.B. Priestley.,1963,m,1951-2009,0.22605152723291178
mdp.39015055087343,"Harris, Christopher,",Memoirs of a Byzantine eunuch / | $c: Christopher Harris.,2002,m,1951-2009,0.22605858140898394
mdp.39015003345157,"Faulkner, William,","Uncle Willy, | and other stories.",1958,m,1951-2009,0.22605858140898394
mdp.39015058255665,"Schonstein, Patricia.",A time of angels / | $c: Patricia Schonstein.,2003,f,1951-2009,0.22609317550492491
uc1.$b101856,"Heney, Helen,",The proud lady / | $c: by Helen Heney.,1951,f,1951-2009,0.22609317550492491
uc1.$b381413,"Kosmač, Ciril,",A day in spring. | $c: Translated by Fanny S. Copeland.,1959,u,1951-2009,0.2261430408684434
wu.89040821183,"Parland, Oscar,",The year of the bull / | $c: Oscar Parland ; translated from the Swedish by Joan Tate.,1991,m,1951-2009,0.2261430408684434
mdp.39015056186672,"Habila, Helon,",Waiting for an angel / | $c: Helon Habila.,2002,f,1951-2009,0.2261430408684434
mdp.39015033516983,"Adair, Gilbert.",The holy innocents : | a romance / | $c: Gilbert Adair.,1988,m,1951-2009,0.22627954100494352
uc1.32106006271974,,"The golden lotus; a translation, from the Chinese original, of the novel Chin p'ing mei, by Clement Egerton.",1957,u,1951-2009,0.22627954100494352
wu.89040827529,"Enquist, Per Olov.",The magnetist's fifth winter / | $c: Per Olov Enquist ; translated from the Swedish by Paul Britten Austin.,1989,m,1951-2009,0.22627954100494352
mdp.39015034934185,"Mo, Timothy.",Brownout on Breadfruit Boulevard / | $c: Timothy Mo.,1995,m,1951-2009,0.22638131440646514
